(-16.3498,0.00412524)
(-16.3479,0.00121958)
(-16.3385,0.000573813)
(-16.3495,0.00385612)
(-16.3426,0.0015245)
(-16.3432,-0.0048073)
(-16.3477,0.00229588)
(-16.342,0.000587024)
(-16.3443,0.00377261)
(-16.3462,0.00335261)
(-16.3451,-0.000931628)
(-16.347,0.00011501)
(-16.3368,-0.00593834)
(-16.3415,0.00144482)
(-16.346,-0.00492507)
(-16.3469,0.000703484)
(-16.3446,0.00285401)
(-16.3366,-0.000576735)
(-16.3428,0.000633655)
(-16.3385,0.00293711)
(-16.3489,-0.00545585)
(-16.3378,0.00468374)
(-16.3462,0.00321252)
(-16.3504,-0.000161071)
(-16.3524,0.00290942)
(-16.3366,0.00347718)
(-16.3429,-1.98401e-05)
(-16.3514,-0.0011274)
(-16.3445,0.00461133)
(-16.3454,-0.00189293)
(-16.3401,0.00512436)
(-16.3467,0.00621809)
(-16.3543,-0.00369156)
(-16.3515,-0.00431205)
(-16.3447,0.00329893)
(-16.338,0.00116332)
(-16.3415,0.00218585)
(-16.3463,-0.00117798)
(-16.3476,-0.000850005)
(-16.3373,0.00407449)
(-16.337,0.000392751)
(-16.3459,-0.000948329)
(-16.3434,0.00347103)
(-16.3525,-0.000558226)
(-16.3399,0.00198635)
(-16.3511,-5.52954e-06)
(-16.3413,0.000299091)
(-16.346,0.00266036)
(-16.3413,0.000591693)
(-16.3471,0.00403689)
(-16.346,0.00095299)
(-16.3488,0.00599372)
(-16.3373,-0.001333)
(-16.3389,-0.00338168)
(-16.3446,0.000800389)
(-16.3489,0.00113218)
(-16.3502,0.00252709)
(-16.351,-0.00148475)
(-16.3528,-0.00281623)
(-16.341,-0.00201736)
(-16.3495,0.00123922)
(-16.3441,-0.000748895)
(-16.3482,0.0029976)
(-16.3556,0.00196478)
(-16.3441,-0.00301777)
(-16.3444,-0.002271)
(-16.3537,0.00109028)
(-16.3416,-0.000454098)
(-16.3428,0.00145376)
(-16.3541,0.00315567)
(-16.3459,0.000448599)
(-16.3494,-0.00161951)
(-16.3429,0.00348791)
(-16.343,-0.00177514)
(-16.3481,-0.00453187)
(-16.3509,0.00365224)
(-16.3413,0.00380403)
(-16.3411,-0.00143763)
(-16.3423,-0.00183613)
(-16.3508,0.00824184)
(-16.3463,-0.0045679)
(-16.3487,-0.00489905)
(-16.349,-0.000234245)
(-16.3535,0.00263314)
(-16.3383,-0.00419645)
(-16.3455,0.00151078)
(-16.3383,-6.77187e-05)
(-16.3463,0.00317266)
(-16.3365,-0.000876459)
(-16.3408,0.00175419)
(-16.342,-0.00237811)
(-16.3424,0.000816378)
(-16.338,-0.00127233)
(-16.3377,-0.000302558)
(-16.3394,-0.00105759)
(-16.3461,0.00422834)
(-16.352,0.00287736)
(-16.3513,0.00275327)
(-16.3427,-0.00274299)
(-16.3519,-0.000283958)
(-16.3448,-0.00552133)
(-16.3485,0.00280839)
(-16.3384,-0.00159737)
(-16.3406,-0.000395495)
(-16.3524,-0.000302375)
(-16.3443,-0.00158143)
(-16.3446,0.00137023)
(-16.3446,-0.00167121)
(-16.3376,-0.00201354)
(-16.3463,-0.000608071)
(-16.3494,-0.000474418)
(-16.3463,0.00293127)
(-16.3482,-0.000218814)
(-16.3409,-0.0052425)
(-16.3492,0.00201428)
(-16.3416,0.00121229)
(-16.3488,0.000344625)
(-16.3455,0.00266085)
(-16.346,0.000805707)
(-16.3459,0.00594096)
(-16.3379,0.00153971)
(-16.345,-0.00215734)
(-16.3525,-0.00281822)
(-16.339,-0.00131747)
(-16.346,-0.00237511)
(-16.3413,0.00122864)
(-16.3392,-0.00363593)
(-16.3528,-0.00126855)
(-16.3506,0.00314969)
(-16.3377,0.00266614)
(-16.3397,-0.00105607)
(-16.3462,0.0037623)
(-16.3515,0.00269117)
(-16.3511,-0.00212886)
(-16.348,-0.00109947)
(-16.3458,-0.00770118)
(-16.348,-0.00120487)
(-16.3477,0.00142952)
(-16.3516,0.00111258)
(-16.3479,0.000239663)
(-16.3483,-0.000682622)
(-16.3473,-0.000117531)
(-16.3453,-0.00372397)
(-16.3402,-0.00383264)
(-16.3478,0.00481541)
(-16.3328,0.00200902)
(-16.3557,0.00355655)
(-16.3484,0.00405246)
(-16.348,-0.00030233)
(-16.3481,-0.00227589)
(-16.346,0.00395667)
(-16.3539,-0.00386767)
(-16.3439,0.00194099)
(-16.3382,0.00391265)
(-16.3381,0.00163692)
(-16.3507,0.00189311)
(-16.3526,0.000508121)
(-16.347,-0.00265962)
(-16.3527,-0.00667443)
(-16.3535,-0.00505207)
(-16.357,0.00309448)
(-16.3439,-0.00363015)
(-16.3396,0.00312468)
(-16.3484,-0.00389625)
(-16.345,-0.00343889)
(-16.3441,0.00112634)
(-16.3403,0.00537688)
(-16.3411,0.00473565)
(-16.3453,8.11643e-05)
(-16.3538,-0.00350352)
(-16.3503,-0.000497792)
(-16.3406,-0.00499973)
(-16.3408,-0.00509574)
(-16.3515,0.000253606)
(-16.3562,-7.37917e-05)
(-16.3475,-0.00115266)
(-16.3466,0.00262403)
(-16.3458,-0.000831567)
(-16.35,-0.0036493)
(-16.3451,0.000624602)
(-16.3427,0.00114637)
(-16.3484,0.000201515)
(-16.3411,-0.0033732)
